letter,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8,byte_9,byte_10,byte_11,byte_12,byte_13,byte_14,byte_15,byte_16,byte_17,byte_18,byte_19,byte_20,byte_21,byte_22,byte_23,byte_24,byte_25,byte_26,byte_27,byte_28,byte_29,byte_30,byte_31,byte_32,byte_33,byte_34,byte_35,byte_36,byte_37,byte_38,byte_39,byte_40,byte_41,byte_42,byte_43,byte_44,byte_45,byte_46,byte_47,byte_48,byte_49,byte_50,byte_51,byte_52,byte_53,byte_54,byte_55,byte_56,byte_57,byte_58,byte_59,byte_60,byte_61,byte_62,byte_63,byte_64,byte_65,byte_66,byte_67,byte_68,byte_69,byte_70,byte_71,byte_72,byte_73,byte_74,byte_75,byte_76,byte_77,byte_78,byte_79,byte_80,byte_81,byte_82,byte_83,byte_84,byte_85,byte_86,byte_87,byte_88,byte_89,byte_90,byte_91,byte_92,byte_93,byte_94,byte_95,byte_96,byte_97,byte_98,byte_99,byte_100,byte_101,byte_102,byte_103,byte_104,byte_105,byte_106,byte_107,byte_108,byte_109,byte_110,byte_111,byte_112,byte_113,byte_114,byte_115,byte_116,byte_117,byte_118,byte_119,byte_120,byte_121,byte_122,byte_123,byte_124,byte_125,byte_126,byte_127
"55 (7)",0.000000,0.000000,0.000000,0.000000,0.005013,0.005013,0.002506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000835,0.002506,0.024227,0.000835,0.048454,0.043442,0.001674,0.000837,0.000000,0.001674,0.000837,0.001674,0.000837,0.010879,0.009205,0.000000,0.001674,0.010879,0.010042,0.001674,0.000000,0.001674,0.001674,0.000000,0.000000,0.000837,0.000837,0.000000,0.000000,0.002510,0.000000,0.000000,0.002510,0.000837,0.000000,0.002510,0.000837,0.000837,0.003347,0.000000,0.000000,0.004184,0.001674,0.000837,0.001674,0.001674,0.000837,0.001674,0.002510,0.000000,0.003347,0.001674,0.000837,0.001674,0.000000,0.000000,0.001675,0.004188,0.000000,0.000000,0.000838,0.000838,0.004188,0.000838,0.001675,0.002513,0.003350,0.002513,0.000000,0.004188,0.001675,0.005863,0.000838,0.002513,0.004191,0.004191,0.002515,0.000838,0.000838,0.001676,0.000838,0.001676,0.008382,0.006706,0.000838,0.004191,0.000838,0.005868,0.000838,0.000838,0.001676,0.000000,0.003353,0.002515,0.000838,0.000838,0.000838,0.003353,0.002515,0.000838,0.002515,0.005029,0.003353,0.001676,0.001676,0.001676,0.003353,0.003353,0.006706,0.001676,0.003353,0.001676,0.004191,0.002515
"56 (8)",0.000000,0.000000,0.000000,0.000000,0.002506,0.004177,0.000835,0.000835,0.000000,0.000000,0.000000,0.000000,0.000000,0.001671,0.000835,0.007519,0.029240,0.010860,0.035923,0.040936,0.000837,0.001674,0.005021,0.001674,0.000837,0.000000,0.000837,0.004184,0.010879,0.000000,0.000837,0.010879,0.015900,0.001674,0.000837,0.001674,0.002510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.002510,0.000000,0.000000,0.000000,0.004184,0.000837,0.005858,0.001674,0.000837,0.000837,0.000000,0.010879,0.002510,0.002510,0.002510,0.000000,0.002510,0.000000,0.001674,0.007531,0.001674,0.002510,0.000000,0.005021,0.000837,0.000837,0.000838,0.000000,0.002513,0.000838,0.001675,0.005025,0.000838,0.001675,0.000000,0.001675,0.000838,0.002513,0.000000,0.000000,0.003350,0.008375,0.001675,0.000838,0.001676,0.001676,0.005868,0.001676,0.005029,0.000838,0.003353,0.001676,0.002515,0.000838,0.000838,0.006706,0.002515,0.001676,0.004191,0.003353,0.000838,0.003353,0.001676,0.000000,0.000000,0.000000,0.000838,0.002515,0.000838,0.001676,0.002515,0.000000,0.000838,0.000000,0.000000,0.003353,0.000000,0.000838,0.000000,0.000000,0.000000,0.000838,0.000000,0.000000
"57 (9)",0.000000,0.000000,0.000000,0.000000,0.003342,0.001671,0.001671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079365,0.081036,0.028404,0.001671,0.008354,0.032581,0.000000,0.000837,0.000000,0.000000,0.000000,0.000000,0.000000,0.005858,0.008368,0.000837,0.000837,0.005858,0.009205,0.000837,0.000000,0.003347,0.000000,0.001674,0.000837,0.000837,0.000000,0.000000,0.001674,0.000837,0.002510,0.000000,0.001674,0.001674,0.010042,0.000000,0.003347,0.000000,0.003347,0.000000,0.000837,0.000837,0.001674,0.000000,0.000837,0.002510,0.001674,0.001674,0.000000,0.000000,0.000837,0.000837,0.001674,0.000837,0.000837,0.002510,0.007538,0.001675,0.001675,0.005025,0.006700,0.001675,0.001675,0.000838,0.000838,0.010888,0.001675,0.001675,0.000838,0.003350,0.002513,0.000838,0.001675,0.004188,0.002515,0.002515,0.002515,0.000838,0.002515,0.003353,0.006706,0.003353,0.002515,0.004191,0.004191,0.003353,0.001676,0.004191,0.000000,0.000838,0.000000,0.002515,0.002515,0.002515,0.000838,0.002515,0.001676,0.000000,0.000000,0.000838,0.000838,0.000000,0.001676,0.004191,0.000838,0.001676,0.000838,0.001676,0.002515,0.003353,0.000838,0.000838,0.000000,0.000838
"58 (:)",0.000000,0.000000,0.000000,0.000000,0.005848,0.001671,0.000000,0.000835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000835,0.000000,0.000837,0.003347,0.000000,0.000837,0.000837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.000000,0.000837,0.000837,0.000837,0.000000,0.000837,0.000000,0.002510,0.000000,0.000000,0.000000,0.000000,0.001674,0.014226,0.000000,0.000000,0.000000,0.001674,0.000000,0.000000,0.000837,0.003347,0.000000,0.001674,0.003347,0.000837,0.000837,0.000000,0.000837,0.000000,0.004184,0.002510,0.004184,0.003350,0.002513,0.000838,0.004188,0.000000,0.000838,0.000000,0.000838,0.013400,0.000000,0.000838,0.013400,0.009213,0.006700,0.001675,0.001675,0.005025,0.002513,0.000838,0.000838,0.000000,0.000838,0.034367,0.002515,0.000838,0.002515,0.002515,0.003353,0.001676,0.005868,0.000838,0.004191,0.001676,0.006706,0.008382,0.004191,0.005868,0.003353,0.000838,0.002515,0.003353,0.004191,0.000838,0.000838,0.002515,0.000838,0.000838,0.000000,0.003353,0.001676,0.000000,0.009220,0.000000,0.000838,0.001676,0.000000,0.004191,0.001676
"59 (;)",0.000000,0.000000,0.000000,0.000000,0.003342,0.000000,0.000000,0.002506,0.000000,0.000000,0.000000,0.000000,0.001671,0.000000,0.000000,0.000835,0.000000,0.000000,0.000835,0.000000,0.000000,0.000837,0.000000,0.000837,0.005858,0.001674,0.000000,0.000837,0.003347,0.002510,0.000837,0.000837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.002510,0.001674,0.000000,0.001674,0.000000,0.000837,0.000837,0.002510,0.005858,0.036820,0.051046,0.002510,0.000837,0.004184,0.003347,0.003347,0.000000,0.010879,0.001674,0.000837,0.003347,0.002510,0.000837,0.000837,0.000000,0.000000,0.001674,0.001674,0.000000,0.000837,0.001674,0.001674,0.002513,0.007538,0.000000,0.045226,0.029313,0.000000,0.001675,0.001675,0.000000,0.001675,0.004188,0.003350,0.010888,0.004188,0.003350,0.003350,0.003350,0.000838,0.001676,0.001676,0.000838,0.002515,0.000000,0.001676,0.002515,0.004191,0.002515,0.003353,0.003353,0.000838,0.008382,0.002515,0.002515,0.001676,0.001676,0.000000,0.001676,0.000838,0.001676,0.001676,0.004191,0.004191,0.000838,0.000838,0.002515,0.001676,0.000000,0.001676,0.002515,0.001676,0.006706,0.001676,0.000838,0.001676,0.001676,0.000838,0.000838,0.000838
"60 (<)",0.000000,0.000000,0.000000,0.000000,0.005013,0.002506,0.001671,0.003342,0.000000,0.000000,0.000000,0.005013,0.000000,0.000835,0.000000,0.000835,0.000000,0.000835,0.000835,0.001671,0.000000,0.000000,0.003347,0.000837,0.000837,0.000837,0.002510,0.001674,0.002510,0.002510,0.000837,0.000837,0.000000,0.000000,0.000837,0.000000,0.000000,0.000837,0.000000,0.000837,0.000837,0.001674,0.011715,0.001674,0.001674,0.000837,0.000837,0.001674,0.000000,0.001674,0.002510,0.001674,0.008368,0.003347,0.003347,0.002510,0.005858,0.005021,0.000837,0.004184,0.010042,0.005858,0.001674,0.001674,0.000837,0.001674,0.001674,0.003347,0.013389,0.001674,0.000000,0.000838,0.000838,0.000838,0.001675,0.005025,0.000000,0.001675,0.001675,0.000838,0.000838,0.007538,0.030151,0.005863,0.002513,0.007538,0.000838,0.000838,0.021794,0.005868,0.003353,0.007544,0.007544,0.001676,0.004191,0.004191,0.000000,0.001676,0.000838,0.000838,0.005029,0.003353,0.005868,0.001676,0.000838,0.003353,0.005868,0.005029,0.000838,0.001676,0.000000,0.000838,0.001676,0.002515,0.003353,0.001676,0.001676,0.000000,0.011735,0.003353,0.002515,0.001676,0.000000,0.000838,0.000838,0.001676,0.001676,0.001676
"61 (=)",0.000000,0.000000,0.000000,0.000000,0.002506,0.002506,0.000835,0.000835,0.000000,0.000000,0.000000,0.010025,0.003342,0.000000,0.000000,0.001671,0.000000,0.000835,0.000000,0.000835,0.000000,0.000000,0.001674,0.001674,0.000000,0.000837,0.000000,0.000000,0.000837,0.000837,0.000837,0.000000,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.001674,0.015063,0.003347,0.001674,0.001674,0.000837,0.000837,0.000000,0.000837,0.007531,0.010042,0.001674,0.010042,0.000837,0.005858,0.001674,0.000000,0.003347,0.005021,0.000837,0.003347,0.000837,0.007531,0.007531,0.002510,0.002510,0.004184,0.003347,0.001674,0.000000,0.000837,0.000837,0.007538,0.001675,0.002513,0.000000,0.001675,0.001675,0.000000,0.000838,0.002513,0.001675,0.001675,0.000838,0.000838,0.000838,0.000838,0.000000,0.001675,0.004188,0.001676,0.003353,0.010897,0.009220,0.005029,0.001676,0.000838,0.000000,0.001676,0.001676,0.005029,0.004191,0.000838,0.006706,0.003353,0.000838,0.003353,0.000838,0.001676,0.000838,0.004191,0.000838,0.002515,0.002515,0.000000,0.000838,0.000838,0.001676,0.000838,0.003353,0.001676,0.000838,0.003353,0.000838,0.003353,0.000000,0.001676,0.002515,0.003353,0.002515
"62 (>)",0.000000,0.000000,0.000000,0.000000,0.000000,0.002506,0.000835,0.006683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001671,0.000000,0.002506,0.000837,0.001674,0.001674,0.000000,0.001674,0.001674,0.000837,0.000000,0.000000,0.000000,0.000000,0.000837,0.001674,0.000000,0.000000,0.000837,0.000000,0.000000,0.001674,0.002510,0.000000,0.000837,0.015063,0.000000,0.000837,0.000837,0.000837,0.000837,0.000000,0.000837,0.000837,0.000837,0.000000,0.005021,0.002510,0.000000,0.000000,0.000000,0.001674,0.000837,0.002510,0.000837,0.000000,0.000837,0.004184,0.002510,0.000837,0.000837,0.000000,0.001674,0.007538,0.004188,0.000838,0.007538,0.003350,0.001675,0.000000,0.000000,0.000838,0.002513,0.002513,0.003350,0.000838,0.003350,0.005025,0.005863,0.000838,0.004188,0.002515,0.001676,0.005868,0.010059,0.013412,0.002515,0.002515,0.001676,0.002515,0.003353,0.001676,0.004191,0.013412,0.006706,0.008382,0.002515,0.001676,0.000838,0.003353,0.002515,0.008382,0.008382,0.008382,0.009220,0.007544,0.004191,0.007544,0.008382,0.005868,0.002515,0.002515,0.008382,0.006706,0.002515,0.001676,0.002515,0.001676,0.002515,0.001676,0.001676
"63 (?)",0.000000,0.000000,0.000000,0.000000,0.004177,0.000835,0.000835,0.003342,0.000000,0.000000,0.000000,0.000000,0.000835,0.000835,0.000000,0.000000,0.000000,0.000835,0.000000,0.001671,0.003347,0.000837,0.001674,0.000000,0.000000,0.002510,0.000000,0.000000,0.000000,0.000837,0.000000,0.000000,0.000837,0.000000,0.000837,0.000837,0.000000,0.000000,0.000837,0.000000,0.000000,0.001674,0.000837,0.000000,0.000000,0.000000,0.000000,0.000000,0.003347,0.000000,0.000000,0.000000,0.000837,0.001674,0.000000,0.001674,0.000837,0.000000,0.000837,0.000000,0.002510,0.000837,0.000837,0.000000,0.000837,0.002510,0.001674,0.002510,0.000837,0.000000,0.000000,0.000000,0.000000,0.001675,0.000838,0.001675,0.000838,0.000000,0.001675,0.006700,0.010050,0.001675,0.004188,0.013400,0.003350,0.005025,0.000838,0.002513,0.017603,0.005029,0.003353,0.001676,0.032691,0.000838,0.005029,0.003353,0.003353,0.010897,0.000838,0.005868,0.004191,0.005868,0.004191,0.007544,0.005868,0.009220,0.009220,0.021794,0.065381,0.021794,0.021794,0.014250,0.022632,0.016764,0.032691,0.013412,0.012573,0.031852,0.007544,0.021794,0.018441,0.023470,0.012573,0.002515,0.008382,0.010059,0.012573,0.015926
"64 (@)",0.000000,0.000000,0.000000,0.000000,0.004177,0.000835,0.000835,0.004177,0.000000,0.000000,0.000000,0.000835,0.000000,0.001671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.001674,0.000837,0.000837,0.000837,0.000000,0.004184,0.000000,0.000000,0.000837,0.000837,0.001674,0.002510,0.001674,0.001674,0.001674,0.000837,0.000000,0.001674,0.001674,0.002510,0.002510,0.006695,0.003347,0.001674,0.004184,0.015900,0.000837,0.001674,0.001674,0.002510,0.000837,0.002510,0.000837,0.020084,0.000000,0.005021,0.003347,0.000837,0.008368,0.000837,0.003347,0.001674,0.002510,0.001674,0.000837,0.000000,0.002510,0.003347,0.005021,0.015913,0.018425,0.013400,0.000838,0.000000,0.002513,0.006700,0.002513,0.000000,0.002513,0.001675,0.002513,0.004188,0.002513,0.002513,0.004188,0.005863,0.002513,0.002515,0.000000,0.003353,0.005029,0.010059,0.000838,0.007544,0.002515,0.000838,0.000838,0.000000,0.000000,0.000838,0.001676,0.002515,0.000000,0.000838,0.000838,0.000838,0.000000,0.000838,0.000000,0.000000,0.000838,0.000000,0.000000,0.000838,0.000000,0.000838,0.000838,0.000838,0.000838,0.000000,0.000000,0.000000,0.001676,0.000000,0.000000,0.000000,0.000000
"65 (A)",0.000000,0.000000,0.000000,0.000000,0.003342,0.002506,0.000835,0.091896,0.000000,0.000000,0.000000,0.000000,0.005013,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.000835,0.000000,0.000837,0.000000,0.000000,0.000837,0.000000,0.000000,0.002510,0.002510,0.000000,0.003347,0.000837,0.001674,0.004184,0.000837,0.000000,0.000837,0.000837,0.001674,0.000000,0.000837,0.000837,0.003347,0.000837,0.000000,0.001674,0.000000,0.000000,0.001674,0.000000,0.002510,0.004184,0.003347,0.000000,0.005021,0.000000,0.000837,0.001674,0.004184,0.000837,0.000000,0.002510,0.017573,0.003347,0.001674,0.000837,0.000000,0.000000,0.000000,0.000837,0.000838,0.012563,0.001675,0.000838,0.000000,0.000838,0.001675,0.000000,0.000000,0.000838,0.000838,0.002513,0.003350,0.001675,0.000000,0.000838,0.005863,0.000000,0.001676,0.002515,0.002515,0.001676,0.005868,0.005029,0.009220,0.003353,0.000838,0.000000,0.001676,0.000838,0.003353,0.005868,0.002515,0.000838,0.000000,0.000838,0.000000,0.000838,0.001676,0.000000,0.001676,0.001676,0.000000,0.000000,0.000000,0.000838,0.000838,0.000838,0.000000,0.000000,0.000000,0.001676,0.000000,0.000000,0.000000,0.000000,0.000838,0.000838
"66 (B)",0.000000,0.000000,0.000000,0.000000,0.005013,0.002506,0.000000,0.062657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002506,0.000000,0.001674,0.000837,0.000000,0.001674,0.000000,0.002510,0.000837,0.000000,0.000837,0.001674,0.000000,0.000000,0.000000,0.001674,0.000000,0.000837,0.000837,0.000837,0.000000,0.000000,0.000000,0.094561,0.106276,0.001674,0.006695,0.000837,0.000000,0.000837,0.002510,0.005858,0.002510,0.002510,0.000000,0.000000,0.005021,0.002510,0.000000,0.001674,0.000837,0.001674,0.000837,0.001674,0.001674,0.000837,0.001674,0.000837,0.002510,0.003347,0.000837,0.000838,0.000838,0.000000,0.015075,0.014238,0.000838,0.010050,0.000000,0.000000,0.000000,0.001675,0.002513,0.000000,0.000838,0.000838,0.000000,0.005025,0.002513,0.000838,0.000000,0.002515,0.001676,0.002515,0.002515,0.000838,0.000000,0.002515,0.002515,0.000838,0.000000,0.001676,0.000838,0.000000,0.002515,0.000000,0.003353,0.001676,0.002515,0.000000,0.001676,0.000838,0.000000,0.000838,0.000838,0.000000,0.000838,0.000000,0.000000,0.000000,0.000000,0.002515,0.000838,0.000000,0.000000,0.000838,0.000000,0.000000,0.001676
"67 (C)",0.000000,0.000000,0.000000,0.000000,0.003342,0.003342,0.002506,0.045113,0.000000,0.000000,0.000000,0.000000,0.356725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.001674,0.002510,0.002510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001674,0.000000,0.000837,0.000000,0.000000,0.001674,0.000000,0.000837,0.000000,0.000837,0.000000,0.000000,0.002510,0.011715,0.005858,0.002510,0.001674,0.002510,0.002510,0.002510,0.005021,0.005021,0.000000,0.000000,0.000837,0.000837,0.000837,0.015063,0.001674,0.001674,0.000000,0.001674,0.000000,0.000837,0.000837,0.000837,0.004184,0.005858,0.007531,0.000000,0.000000,0.000838,0.000000,0.002513,0.005863,0.001675,0.001675,0.002513,0.000000,0.046901,0.001675,0.000000,0.005863,0.005025,0.006700,0.007538,0.007538,0.004191,0.001676,0.000838,0.002515,0.000838,0.003353,0.000838,0.000838,0.001676,0.000838,0.000838,0.000000,0.003353,0.005029,0.002515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001676,0.000000,0.001676,0.000000,0.000838,0.000000,0.000000,0.004191,0.000838,0.000000,0.000838,0.000838,0.000000,0.000000,0.000000,0.000000
"68 (D)",0.000000,0.000000,0.000000,0.000000,0.000835,0.005013,0.011696,0.020886,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.000835,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.000837,0.000000,0.000000,0.000837,0.001674,0.000837,0.001674,0.002510,0.005021,0.000000,0.000000,0.000837,0.000837,0.000000,0.000000,0.001674,0.000837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.001674,0.000837,0.000000,0.002510,0.000837,0.030126,0.000000,0.000000,0.000000,0.005858,0.005021,0.001674,0.000000,0.004184,0.002510,0.005021,0.000837,0.003347,0.000837,0.000837,0.003347,0.000837,0.001674,0.000837,0.002510,0.001674,0.002513,0.001675,0.000838,0.002513,0.002513,0.005025,0.002513,0.001675,0.000838,0.015075,0.010050,0.036013,0.000838,0.022613,0.006700,0.006700,0.061977,0.006700,0.005029,0.005029,0.003353,0.003353,0.000838,0.004191,0.005868,0.005868,0.002515,0.025985,0.005029,0.000838,0.000838,0.005029,0.005029,0.006706,0.001676,0.002515,0.003353,0.000838,0.001676,0.000838,0.002515,0.000838,0.000000,0.001676,0.000838,0.002515,0.006706,0.002515,0.005868,0.000000,0.002515,0.000000,0.000838,0.000838,0.000000,0.000838,0.000838,0.002515
"69 (E)",0.000000,0.000000,0.000000,0.000000,0.003342,0.003342,0.000835,0.158730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.000835,0.001674,0.000000,0.001674,0.000837,0.001674,0.001674,0.000000,0.001674,0.003347,0.000000,0.000837,0.000837,0.000000,0.000837,0.001674,0.000000,0.000000,0.000000,0.000837,0.001674,0.001674,0.003347,0.000837,0.000837,0.001674,0.000837,0.000000,0.004184,0.000000,0.000837,0.002510,0.005858,0.019247,0.000837,0.000837,0.071967,0.015063,0.003347,0.000000,0.004184,0.000837,0.001674,0.000837,0.000837,0.000837,0.000837,0.002510,0.002510,0.000837,0.000837,0.004188,0.003350,0.005025,0.005863,0.002513,0.005025,0.002513,0.000838,0.003350,0.000838,0.004188,0.000000,0.002513,0.000838,0.000838,0.000838,0.001675,0.001675,0.014250,0.005029,0.003353,0.000838,0.000838,0.001676,0.008382,0.001676,0.003353,0.000000,0.003353,0.000838,0.015088,0.000000,0.002515,0.004191,0.003353,0.000838,0.001676,0.002515,0.000000,0.002515,0.000000,0.001676,0.000838,0.002515,0.001676,0.001676,0.000838,0.000000,0.000000,0.000838,0.001676,0.000838,0.000838,0.000838,0.000000,0.000000,0.002515,0.000000
"70 (F)",0.000000,0.000000,0.000000,0.000000,0.004177,0.002506,0.000000,0.003342,0.000000,0.000000,0.000000,0.000835,0.000000,0.000000,0.000000,0.008354,0.000000,0.001671,0.000835,0.000000,0.000837,0.000000,0.002510,0.000000,0.002510,0.000000,0.001674,0.001674,0.002510,0.001674,0.000000,0.000000,0.001674,0.000000,0.000837,0.001674,0.002510,0.001674,0.000837,0.000000,0.001674,0.001674,0.001674,0.001674,0.004184,0.000000,0.002510,0.000000,0.000837,0.003347,0.000837,0.002510,0.015063,0.000000,0.001674,0.046025,0.001674,0.000000,0.015063,0.008368,0.001674,0.001674,0.005858,0.009205,0.006695,0.000837,0.000837,0.002510,0.000000,0.004184,0.000000,0.002513,0.000000,0.005025,0.010050,0.035176,0.004188,0.002513,0.000000,0.000000,0.002513,0.000838,0.004188,0.002513,0.000838,0.003350,0.001675,0.001675,0.051970,0.001676,0.003353,0.002515,0.004191,0.003353,0.005029,0.000838,0.016764,0.019279,0.010897,0.005868,0.006706,0.000838,0.000838,0.004191,0.001676,0.001676,0.000838,0.000838,0.001676,0.000838,0.001676,0.000000,0.000000,0.000838,0.003353,0.000838,0.000838,0.002515,0.001676,0.001676,0.000838,0.000000,0.000838,0.000000,0.002515,0.001676,0.002515,0.000838
"71 (G)",0.000000,0.000000,0.000000,0.000000,0.003342,0.001671,0.000000,0.000835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021721,0.000000,0.000835,0.006683,0.000000,0.000000,0.000837,0.000837,0.000000,0.000837,0.000837,0.000837,0.000000,0.001674,0.000000,0.000000,0.001674,0.000837,0.000000,0.012552,0.001674,0.000000,0.000000,0.000000,0.092050,0.106276,0.000837,0.000000,0.000000,0.000837,0.000837,0.000000,0.012552,0.000837,0.000837,0.000000,0.000837,0.002510,0.001674,0.000000,0.000000,0.008368,0.000000,0.000000,0.000000,0.004184,0.001674,0.004184,0.001674,0.002510,0.000837,0.001674,0.013389,0.000837,0.000000,0.001675,0.000000,0.002513,0.000838,0.004188,0.000000,0.001675,0.000000,0.000000,0.002513,0.000838,0.001675,0.001675,0.000838,0.005025,0.001675,0.002513,0.000000,0.006706,0.003353,0.000838,0.000838,0.001676,0.004191,0.004191,0.004191,0.001676,0.000838,0.001676,0.000000,0.000000,0.003353,0.000000,0.000000,0.000838,0.000838,0.000000,0.003353,0.000000,0.000838,0.000838,0.007544,0.001676,0.003353,0.000838,0.000000,0.002515,0.000000,0.000000,0.000000,0.000838,0.000838,0.001676,0.000838,0.000838,0.000000,0.000838,0.002515
"72 (H)",0.000000,0.000000,0.000000,0.000000,0.005013,0.003342,0.000835,0.003342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002510,0.000837,0.004184,0.000837,0.002510,0.007531,0.001674,0.000837,0.000837,0.001674,0.004184,0.001674,0.006695,0.000000,0.000837,0.001674,0.000000,0.002510,0.000000,0.001674,0.002510,0.001674,0.010879,0.000000,0.000837,0.005858,0.005021,0.006695,0.000837,0.003347,0.000837,0.003347,0.006695,0.007531,0.000000,0.002510,0.003347,0.002510,0.000837,0.002510,0.005858,0.001674,0.000000,0.005021,0.006695,0.003347,0.005021,0.003350,0.001675,0.012563,0.002513,0.006700,0.003350,0.008375,0.003350,0.001675,0.001675,0.001675,0.005863,0.034338,0.004188,0.000838,0.000000,0.029313,0.000838,0.003353,0.052808,0.002515,0.003353,0.007544,0.006706,0.003353,0.008382,0.003353,0.002515,0.001676,0.002515,0.000000,0.003353,0.005029,0.005029,0.003353,0.001676,0.000838,0.003353,0.000838,0.000838,0.000000,0.000000,0.000838,0.000838,0.001676,0.000000,0.000000,0.002515,0.001676,0.001676,0.001676,0.000838,0.000838,0.001676,0.000000,0.001676,0.002515,0.001676
"73 (I)",0.000000,0.000000,0.000000,0.000000,0.000835,0.001671,0.000000,0.000000,0.000000,0.000000,0.000000,0.356725,0.000835,0.000000,0.356725,0.004177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000837,0.000837,0.000000,0.002510,0.006695,0.002510,0.000000,0.001674,0.000000,0.002510,0.000837,0.101255,0.011715,0.001674,0.000837,0.002510,0.001674,0.001674,0.093724,0.107950,0.002510,0.016736,0.005021,0.002510,0.002510,0.015063,0.001674,0.003347,0.002510,0.007531,0.000000,0.004184,0.000837,0.000837,0.007531,0.003347,0.003347,0.000000,0.002510,0.001674,0.005858,0.006695,0.005858,0.003347,0.002510,0.002510,0.010042,0.011725,0.000838,0.002513,0.056114,0.018425,0.009213,0.008375,0.001675,0.002513,0.007538,0.000838,0.005025,0.001675,0.004188,0.000000,0.007538,0.001675,0.000838,0.003353,0.003353,0.003353,0.006706,0.000838,0.001676,0.003353,0.005029,0.010897,0.006706,0.001676,0.000838,0.002515,0.007544,0.005868,0.010059,0.006706,0.001676,0.002515,0.000000,0.002515,0.000838,0.000838,0.001676,0.001676,0.000000,0.000838,0.000000,0.000000,0.000000,0.000838,0.000838,0.000000,0.000838,0.002515,0.000000,0.002515,0.000000,0.000838,0.002515
"74 (J)",0.000000,0.000000,0.000000,0.000000,0.003342,0.003342,0.001671,0.002506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000835,0.000000,0.000835,0.000000,0.000000,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.001674,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.000837,0.002510,0.001674,0.000837,0.002510,0.000837,0.000837,0.001674,0.000837,0.001674,0.001674,0.000837,0.000000,0.000837,0.005021,0.002510,0.000000,0.000837,0.001674,0.001674,0.001674,0.000000,0.000837,0.002510,0.007531,0.001674,0.003347,0.004184,0.000000,0.007531,0.001674,0.002510,0.003347,0.016736,0.012552,0.003350,0.010050,0.013400,0.005863,0.025963,0.020101,0.015913,0.005025,0.006700,0.001675,0.000000,0.000838,0.000838,0.005025,0.000838,0.000838,0.004188,0.000000,0.000000,0.000838,0.000838,0.002515,0.001676,0.001676,0.000000,0.005868,0.001676,0.001676,0.000000,0.000838,0.002515,0.000838,0.000838,0.003353,0.002515,0.001676,0.000000,0.001676,0.001676,0.000000,0.000838,0.000000,0.000000,0.001676,0.000838,0.000838,0.000000,0.002515,0.000000,0.000000,0.002515,0.000000,0.000838,0.000000,0.000838,0.001676,0.000000,0.000838
