letter,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8,byte_9,byte_10,byte_11,byte_12,byte_13,byte_14,byte_15,byte_16,byte_17,byte_18,byte_19,byte_20,byte_21,byte_22,byte_23,byte_24,byte_25,byte_26,byte_27,byte_28,byte_29,byte_30,byte_31,byte_32,byte_33,byte_34,byte_35,byte_36,byte_37,byte_38,byte_39,byte_40,byte_41,byte_42,byte_43,byte_44,byte_45,byte_46,byte_47,byte_48,byte_49,byte_50,byte_51,byte_52,byte_53,byte_54,byte_55,byte_56,byte_57,byte_58,byte_59,byte_60,byte_61,byte_62,byte_63,byte_64,byte_65,byte_66,byte_67,byte_68,byte_69,byte_70,byte_71,byte_72,byte_73,byte_74,byte_75,byte_76,byte_77,byte_78,byte_79,byte_80,byte_81,byte_82,byte_83,byte_84,byte_85,byte_86,byte_87,byte_88,byte_89,byte_90,byte_91,byte_92,byte_93,byte_94,byte_95,byte_96,byte_97,byte_98,byte_99,byte_100,byte_101,byte_102,byte_103,byte_104,byte_105,byte_106,byte_107,byte_108,byte_109,byte_110,byte_111,byte_112,byte_113,byte_114,byte_115,byte_116,byte_117,byte_118,byte_119,byte_120,byte_121,byte_122,byte_123,byte_124,byte_125,byte_126,byte_127
"62 (>)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004589,0.000000,0.026650,0.001765,0.000353,0.000000,0.000000,0.000000,0.000000,0.003706,0.000176,0.000000,0.000176,0.000529,0.000000,0.000353,0.003706,0.000000,0.000529,0.845394,0.095658,0.000176,0.007766,0.003177,0.011825,0.005295,0.001059,0.000529,0.000529,0.000176,0.000176,0.000353,0.001941,0.000706,0.003530,0.001941,0.005648,0.000882,0.003883,0.016061,0.009884,0.001059,0.000353,0.003353,0.001588,0.003353,0.003883,0.002824,0.002471,0.004765,0.003000,0.010236,0.002647,0.003706,0.002647,0.007766,0.003000,0.002118,0.003706,0.002118,0.002471,0.002118,0.003000,0.007236,0.002824,0.002647,0.015178,0.001235,0.000353,0.002294,0.000529,0.001765,0.006001,0.003530,0.001412,0.002294,0.003530,0.001941,0.013060,0.003883,0.013237,0.017473,0.002824,0.010942,0.003177,0.019061,0.004236,0.001941,0.004942,0.008825,0.015884,0.004765,0.010060,0.005118,0.004059,0.016237,0.009884,0.005471,0.004236,0.004412,0.003883,0.033004,0.002294,0.013413,0.006001,0.012001,0.003883,0.005295,0.007413,0.003883
"63 (?)",0.000000,0.991705,0.000000,0.000000,0.002824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026650,0.001765,0.000000,0.000000,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.845394,0.095482,0.000000,0.003883,0.010236,0.043946,0.005824,0.000706,0.000353,0.000529,0.000706,0.000353,0.000000,0.000000,0.000000,0.000000,0.000353,0.004412,0.000000,0.000706,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.002647,0.000529,0.000706,0.000176,0.000000,0.000000,0.000353,0.000000,0.000000,0.000176,0.000000,0.000529,0.000529,0.000176,0.000176,0.000529,0.000529,0.000000,0.000000,0.000000,0.000353,0.000353,0.000882,0.000176,0.000176,0.000176,0.000882,0.000529,0.028239,0.000353,0.001059,0.028592,0.001059,0.001235,0.001412,0.000529,0.000882,0.000176
"64 (@)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"65 (A)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000882,0.000000,0.000529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000176,0.000000,0.000000,0.000176,0.002824,0.000000,0.000000,0.000176,0.000176,0.000529,0.000176,0.000000,0.000176,0.000353,0.000000,0.000353,0.000529,0.000000,0.001059,0.001412,0.004765,0.010589,0.001588,0.001588,0.000176,0.000529,0.000353,0.001059,0.000529,0.000176,0.001059,0.000706,0.000882,0.001059,0.002824,0.008472,0.006001,0.000882,0.000000,0.000706,0.001588,0.001588,0.000706,0.001765,0.000000,0.000353,0.000000,0.000000,0.000529,0.000176,0.000176,0.000529,0.000000,0.001059,0.000176,0.000353,0.000529,0.003883,0.001059,0.000353,0.002294,0.001059,0.001588,0.005471,0.000882,0.000882,0.000353,0.001588,0.006001,0.000353
"66 (B)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000176,0.000000,0.000529,0.000353,0.000000,0.000353,0.000000,0.000000,0.000176,0.000176,0.000000,0.000529,0.000176,0.000176,0.000176,0.000353,0.000176,0.000000,0.000529,0.000176,0.000176,0.000353,0.000882,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000353,0.000176,0.000176,0.000176,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000882,0.000000,0.000000,0.000176,0.000353,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000176,0.000529
"67 (C)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000529,0.000000,0.000000,0.000353,0.000353,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000176,0.000176,0.000176,0.000000,0.000353,0.000176,0.000882,0.000353,0.000000,0.000000,0.001588,0.001235,0.000176,0.001235,0.000000,0.000353,0.000176,0.000353,0.010766,0.000000,0.000706,0.000176,0.005471,0.000882,0.001059,0.000353,0.002294,0.001412,0.000353,0.000176,0.000176,0.000176,0.000353,0.000706,0.000529,0.000882,0.000353,0.000529,0.000176,0.000353,0.000000,0.000176,0.000882,0.000353,0.000353,0.000000,0.000000,0.000176,0.001059,0.000529,0.008119,0.001412,0.001765,0.001412,0.000176,0.000176,0.000529,0.000176,0.000176,0.000176,0.000176,0.000529,0.001941,0.000529,0.000353,0.000176,0.000000,0.001765,0.000529
"68 (D)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000176,0.000000,0.000000,0.000176,0.000000,0.000176,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000706,0.000000,0.000176,0.000000,0.000000,0.000529,0.000706,0.000882,0.000176,0.000000,0.000176,0.000353,0.000882,0.001412,0.000000,0.000000,0.000176,0.000353,0.001588,0.000000,0.001235,0.000176,0.000000,0.000176,0.000000,0.000882,0.000000,0.000176,0.000000,0.000176,0.000000,0.000176,0.000882,0.000529,0.000000,0.000353,0.000176,0.000000,0.000529,0.000176,0.000706,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000353,0.000000,0.000353,0.000882,0.000176,0.002294,0.000176,0.000176,0.000000,0.000000,0.000000
"69 (E)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001412,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000176,0.000176,0.000000,0.000176,0.000529,0.000529,0.000353,0.000353,0.000353,0.001235,0.000000,0.000353,0.000000,0.000000,0.000176,0.000353,0.000706,0.000353,0.000529,0.000176,0.000176,0.000353,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000353,0.000529,0.000000,0.000176,0.000353,0.001235,0.000000,0.000000,0.000000,0.000353,0.000706,0.000000,0.000529,0.000000,0.000000,0.000000,0.000176,0.000353,0.000000,0.000529,0.000353,0.000176,0.000176,0.000529,0.000353,0.000353,0.000353,0.000529,0.000000,0.000000,0.001235
"70 (F)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.743735,0.000000,0.000000,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000529,0.000000,0.000000,0.000176,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000353,0.000176,0.000176,0.000176,0.000000,0.000353,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000353,0.000000,0.000000,0.000000,0.000000,0.000176,0.000353,0.000000,0.000176,0.000176,0.000529,0.000000,0.000000,0.000706,0.000176,0.000176,0.000353,0.000176,0.007766,0.000353,0.000176,0.000176,0.000882,0.000000,0.000353,0.000353,0.000000,0.000000,0.000176,0.000176,0.000882,0.000176,0.000000,0.000529,0.000000,0.000353
"71 (G)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000529,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000353,0.000000,0.000176,0.000000,0.000353,0.001235,0.000529,0.000176,0.000529,0.000000,0.000176,0.000176,0.000000,0.001059,0.000000,0.000176,0.000000,0.000176,0.000353,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.001059,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000176,0.000000,0.000529,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000176
"72 (H)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000529,0.000000,0.000176,0.000176,0.000000,0.000000,0.000176,0.000176,0.000529,0.000706,0.000353,0.000176,0.000000,0.000000,0.000176,0.000353,0.000529,0.000000,0.000000,0.000176,0.000000,0.000529,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000353,0.000176,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000176,0.000000,0.000176,0.000000,0.000176,0.000706,0.000176,0.000000,0.000176,0.000000
"73 (I)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000882,0.000882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000529,0.000000,0.000000,0.000000,0.000176,0.000353,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000353,0.000000,0.000176,0.000000,0.000529,0.000176,0.000176,0.000176,0.000529,0.000000,0.000529,0.000176,0.000000,0.000000,0.000176,0.000353,0.000000,0.000000,0.000176,0.000353,0.000353,0.000000,0.000176,0.000529,0.000000,0.000353,0.000000,0.000353,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000176,0.000176,0.000176,0.000176,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000353,0.000176,0.000882,0.000000
"74 (J)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000353,0.000176,0.000176,0.000000,0.000000,0.000176,0.000176,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000353,0.000176,0.000000,0.000000,0.000353
"75 (K)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"76 (L)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000706,0.000000,0.001412,0.000353,0.000176,0.000353,0.000353,0.000353,0.000176,0.000353,0.000000,0.000176,0.000529,0.000353,0.001588,0.000176,0.000353,0.000529,0.000000,0.000353,0.000706,0.000000,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000706,0.000176,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000353,0.000529,0.000353,0.000353,0.000000,0.000176,0.000000,0.000000,0.000882,0.000353,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000353,0.000353,0.000000,0.000176,0.000529,0.000353,0.000176,0.000176
"77 (M)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000176,0.000353,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000706,0.000000,0.000353,0.000000,0.000176,0.000353,0.010766,0.000176,0.000176,0.000176,0.005648,0.000000,0.000000,0.000176,0.001235,0.000000,0.000176,0.000529,0.000353,0.000706,0.000176,0.000176,0.000176,0.000000,0.000176,0.000706,0.000176,0.000000,0.000000,0.000529,0.000353,0.000353,0.000000,0.008119,0.000176,0.000000,0.000882,0.002294,0.003706,0.001588,0.000000,0.000353,0.000529,0.000000,0.000176,0.000176,0.000176,0.000000,0.000000
"78 (N)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,0.000176,0.000000,0.000000,0.001235,0.000000,0.000353,0.000353,0.000176,0.000353,0.000000,0.000176,0.000176,0.000176,0.000529,0.000353,0.000000,0.000000,0.000706,0.001235,0.000353,0.000353,0.000529,0.000176,0.000529,0.000882,0.000000,0.000529,0.000706,0.000353,0.000882,0.002118,0.000706,0.000353,0.000529,0.000353,0.000000,0.000882,0.001765,0.000706,0.000706,0.000176,0.000353,0.000353,0.001588,0.000176,0.000353,0.000176,0.000176,0.000706,0.000529,0.000529,0.000353,0.000176,0.000353,0.003000,0.000882,0.000529,0.000529,0.000353,0.001412,0.000353,0.001059,0.000529,0.001235,0.000882,0.000176,0.000353,0.000176
"79 (O)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000176,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.010413,0.000176,0.000176,0.000176,0.005295,0.000176,0.000176,0.000000,0.000353,0.000000,0.001235,0.000176,0.000176,0.000000,0.000000,0.000353,0.000176,0.000000,0.000176,0.000176,0.000000,0.000176,0.000176,0.000353,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000176,0.000176,0.000176,0.000000,0.000000,0.000176,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000353,0.000353,0.000000,0.000176,0.000000,0.000000,0.001059,0.000176,0.000529,0.000529
"80 (P)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.001235,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.001235,0.000000,0.000000,0.000000,0.000000,0.000000,0.002294,0.000176,0.000000,0.000176,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000353,0.000000,0.000000,0.000529,0.000000,0.000176,0.000000,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000353,0.000353,0.000000,0.000706,0.000353,0.000353,0.000176,0.000529,0.000000,0.000176,0.000529,0.000000,0.000000,0.000882,0.000000,0.000529,0.001059,0.000353,0.000176,0.000000,0.000353,0.000529,0.000529,0.000000,0.000529,0.000353,0.000353,0.000353,0.000176,0.000529,0.000000,0.001059,0.000176,0.001588,0.001059,0.000176,0.000353,0.000529,0.000882,0.000176,0.009354,0.000529,0.000353,0.001412,0.000353,0.000529
"81 (Q)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
