letter,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8,byte_9,byte_10,byte_11,byte_12,byte_13,byte_14,byte_15,byte_16,byte_17,byte_18,byte_19,byte_20,byte_21,byte_22,byte_23,byte_24,byte_25,byte_26,byte_27,byte_28,byte_29,byte_30,byte_31,byte_32,byte_33,byte_34,byte_35,byte_36,byte_37,byte_38,byte_39,byte_40,byte_41,byte_42,byte_43,byte_44,byte_45,byte_46,byte_47,byte_48,byte_49,byte_50,byte_51,byte_52,byte_53,byte_54,byte_55,byte_56,byte_57,byte_58,byte_59,byte_60,byte_61,byte_62,byte_63,byte_64,byte_65,byte_66,byte_67,byte_68,byte_69,byte_70,byte_71,byte_72,byte_73,byte_74,byte_75,byte_76,byte_77,byte_78,byte_79,byte_80,byte_81,byte_82,byte_83,byte_84,byte_85,byte_86,byte_87,byte_88,byte_89,byte_90,byte_91,byte_92,byte_93,byte_94,byte_95,byte_96,byte_97,byte_98,byte_99,byte_100,byte_101,byte_102,byte_103,byte_104,byte_105,byte_106,byte_107,byte_108,byte_109,byte_110,byte_111,byte_112,byte_113,byte_114,byte_115,byte_116,byte_117,byte_118,byte_119,byte_120,byte_121,byte_122,byte_123,byte_124,byte_125,byte_126,byte_127
"71 (G)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.104046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.034682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.005780,0.000000,0.000000,0.005780,0.017341,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000
"72 (H)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138728,0.000000,0.000000,0.000000,0.023121,0.046243,0.000000,0.017341,0.011561,0.000000,0.011561,0.000000,0.028902,0.000000,0.000000,0.109827,0.000000,0.000000,0.000000,0.063584,0.005780,0.000000,0.017341,0.000000,0.000000,0.005780,0.000000,0.034682,0.000000,0.005780,0.080925,0.005780,0.005780,0.000000,0.057803,0.000000,0.000000,0.005780,0.000000,0.000000,0.011561,0.000000,0.028902,0.000000,0.017341,0.069364,0.005780,0.011561,0.005780,0.046243,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.005780,0.011561,0.000000,0.011561,0.075145,0.005780,0.000000,0.000000,0.034682,0.000000,0.011561,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.052023,0.011561,0.000000,0.000000,0.034682,0.023121,0.023121,0.005780,0.011561,0.000000,0.011561,0.005780,0.005780,0.011561,0.017341,0.063584,0.000000
"73 (I)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.046243,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034682,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.011561,0.005780,0.000000,0.000000,0.005780,0.000000,0.011561,0.000000,0.000000,0.000000,0.011561,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780
"74 (J)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028902,0.000000,0.000000,0.000000,0.011561,0.000000,0.011561,0.000000,0.017341,0.000000,0.005780,0.115607,0.000000,0.000000,0.000000,0.017341,0.011561,0.000000,0.000000,0.040462,0.000000,0.028902,0.000000,0.011561,0.005780,0.011561,0.092486,0.000000,0.000000,0.000000,0.063584,0.005780,0.005780,0.000000,0.000000,0.005780,0.005780,0.000000,0.011561,0.005780,0.017341,0.069364,0.005780,0.028902,0.000000,0.052023,0.005780,0.000000,0.000000,0.000000,0.005780,0.005780,0.005780,0.011561,0.000000,0.011561,0.080925,0.005780,0.000000,0.005780,0.046243,0.000000,0.000000,0.000000,0.011561,0.011561,0.023121,0.000000,0.005780,0.000000,0.005780,0.075145,0.000000,0.005780,0.011561,0.046243,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.069364,0.005780,0.011561,0.000000,0.040462,0.017341,0.023121
"75 (K)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.011561,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.005780,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.011561,0.000000,0.005780,0.000000
"76 (L)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023121,0.000000,0.000000,0.005780,0.000000,0.000000,0.023121,0.023121,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.011561,0.000000,0.000000,0.005780,0.000000,0.017341
"77 (M)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.104046,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017341,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.011561,0.028902,0.005780,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780
"78 (N)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028902,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.005780,0.017341,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.005780,0.000000,0.005780,0.005780,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.017341,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000
"79 (O)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.011561,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.011561,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.005780,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000
"80 (P)",0.000000,0.000000,0.000000,0.000000,0.063584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023121,0.023121,0.023121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017341,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.023121,0.000000,0.000000,0.000000,0.023121,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000
"81 (Q)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000
"82 (R)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.034682,0.011561,0.000000,0.028902,0.017341,0.023121,0.132948,0.000000,0.011561,0.000000,0.023121,0.115607,0.000000,0.000000,0.005780,0.017341,0.011561,0.005780,0.028902,0.005780,0.005780,0.109827,0.034682,0.011561,0.000000,0.063584,0.098266,0.000000,0.005780,0.000000,0.057803,0.017341,0.005780,0.023121,0.011561,0.011561,0.080925,0.000000,0.017341,0.000000,0.063584,0.080925,0.000000,0.011561,0.005780,0.046243,0.005780,0.011561,0.017341,0.000000,0.011561,0.075145,0.005780,0.005780,0.017341,0.057803,0.069364,0.005780,0.005780,0.011561,0.052023,0.005780,0.000000,0.011561,0.028902,0.011561,0.075145,0.005780,0.005780,0.005780,0.046243,0.098266,0.011561,0.011561,0.000000,0.046243,0.023121,0.011561,0.005780,0.005780,0.000000,0.063584,0.000000,0.000000,0.000000,0.028902,0.080925,0.040462,0.017341,0.005780,0.034682,0.023121
"83 (S)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028902,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.034682,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.063584,0.011561,0.005780,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040462,0.000000,0.005780,0.028902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.011561,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.034682,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000
"84 (T)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.017341,0.011561,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"85 (U)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.040462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000
"86 (V)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.034682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"87 (W)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.023121,0.005780,0.000000,0.000000,0.000000,0.000000
"88 (X)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023121,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.011561,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.005780,0.005780,0.011561,0.005780,0.000000,0.000000,0.011561,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"89 (Y)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.005780,0.000000,0.017341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017341,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.011561,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.000000,0.000000,0.005780,0.011561,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000
"90 (Z)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.000000,0.005780,0.000000,0.005780,0.000000,0.011561,0.000000,0.000000,0.000000,0.000000,0.000000,0.011561,0.000000,0.000000,0.005780,0.000000,0.000000,0.000000,0.011561,0.005780,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780,0.005780,0.000000,0.011561,0.000000,0.011561,0.005780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005780
